Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
The EU-Emotion Voice Database,Behavior Research Methods,,,,10.3758/s13428-018-1048-1,Amandine LassalleDelia PigatHelen O’ReillySteve BerggenShimrit Fridenson-HayoShahar TalSigrid ElfströmAnna RådeOfer GolanSven BölteSimon Baron-CohenDaniel Lundqvist,2018,http://link.springer.com/article/10.3758/s13428-018-1048-1,Article
"The Evaluative Lexicon 2.0: The measurement of emotionality, extremity, and valence in language",Behavior Research Methods,,50,4,10.3758/s13428-017-0975-6,Matthew D. RocklageDerek D. RuckerLoran F. Nordgren,2018,http://link.springer.com/article/10.3758/s13428-017-0975-6,Article
"The Extended Maxwellian View (BIGMAX): A high-intensity, high-saturation color display for clinical diagnosis and vision research",Behavior Research Methods,,37,3,10.3758/BF03192722,R. Dirk BeerDonald I. A. MacLeodTimothy P. Miller,2005,http://link.springer.com/article/10.3758/BF03192722,Article
The failing measurement of attitudes: How semantic determinants of individual survey responses come to replace measures of attitude strength,Behavior Research Methods,,,,10.3758/s13428-017-0999-y,Jan Ketil ArnulfKai Rune LarsenØyvind Lund MartinsenThore Egeland,2018,http://link.springer.com/article/10.3758/s13428-017-0999-y,Article
The frequency and versatility of initial and terminal letters in English words,us,,,,,,,,
The frequency of grammatical classes in the production of verbal strings under two response sets,us,,,,,,,,
The games psychologists play (and the data they provide),"Behavior Research Methods, Instruments, & Computers",,35,2,10.3758/BF03202541,David A. Washburn,2003,http://link.springer.com/article/10.3758/BF03202541,Article
The Glasgow Face Matching Test,Behavior Research Methods,,42,1,10.3758/BRM.42.1.286,A. Mike BurtonDavid WhiteAllan McNeill,2010,http://link.springer.com/article/10.3758/BRM.42.1.286,Article
The Glasgow Voice Memory Test: Assessing the ability to memorize and recognize unfamiliar voices,Behavior Research Methods,,49,1,10.3758/s13428-015-0689-6,Virginia AglieriRebecca WatsonCyril PernetMarianne LatinusLúcia GarridoPascal Belin,2017,http://link.springer.com/article/10.3758/s13428-015-0689-6,Article
The gnosis of knowledge navigation on the Net,"Behavior Research Methods, Instruments, & Computers",,28,2,10.3758/BF03204761,Erik Nilsen,1996,http://link.springer.com/article/10.3758/BF03204761,Article
The international affective digitized sounds (2nd edition; IADS-2): Affective ratings of sounds and instruction manual,us,,,,,,,,
The International Affective Picture System: A Flemish validation study,us,,,,,,,,
The Kent-Rosanoff word association: Word association norms as a function of age,us,,,,,,,,
The lateralized readiness potential as an on-line measure of central response activation processes,"Behavior Research Methods, Instruments, & Computers",,30,1,10.3758/BF03209424,Martin Eimer,1998,http://link.springer.com/article/10.3758/BF03209424,Article
The Leipzig Corpora Collection _ Monolingual corpora of standard size,us,,,,,,,,
"The Leuven Perceptual Organization Screening Test (L-POST), an online test to assess mid-level visual perception",Behavior Research Methods,,46,2,10.3758/s13428-013-0382-6,Katrien TorfsKathleen VancleefChristophe LafosseJohan WagemansLee de-Wit,2014,http://link.springer.com/article/10.3758/s13428-013-0382-6,Article
The lost e-mail method: Milgram’s lost-letter technique in the age of the Internet,"Behavior Research Methods, Instruments, & Computers",,29,2,10.3758/BF03204823,Steven E. SternJon E. Faber,1997,http://link.springer.com/article/10.3758/BF03204823,Article
The Massive Auditory Lexical Decision (MALD) database,Behavior Research Methods,,,,10.3758/s13428-018-1056-1,Benjamin V. TuckerDaniel BrennerD. Kyle DanielsonMatthew C. KelleyFilip NenadićMichelle Sims,2018,http://link.springer.com/article/10.3758/s13428-018-1056-1,Article
The maze task: Measuring forced incremental sentence processing time,Behavior Research Methods,,41,1,10.3758/BRM.41.1.163,Kenneth I. ForsterChristine GuerreraLisa Elliot,2009,http://link.springer.com/article/10.3758/BRM.41.1.163,Article
The memory conjunction error paradigm: Normative data for conjunction triplets,Behavior Research Methods,,39,4,10.3758/BF03192987,Juliana K. LedingJames Michael LampinenNorman W. EdwardsTimothy N. Odegard,2007,http://link.springer.com/article/10.3758/BF03192987,Article
"The Minho Word Pool: Norms for imageability, concreteness, and subjective frequency for 3,800 Portuguese words",Behavior Research Methods,,49,3,10.3758/s13428-016-0767-4,Ana Paula SoaresAna Santos CostaJoão MachadoMontserrat ComesañaHelena Mendes Oliveira,2017,http://link.springer.com/article/10.3758/s13428-016-0767-4,Article
"The Mino Word Pool: Norms for Imageability, Contreteness, and Subjective Frequency for 3,800 Portugese Words.",us,,,,,,,,
The Montreal Protocol for Identification of Amusia,Behavior Research Methods,,50,2,10.3758/s13428-017-0892-8,D. T. VuvanS. PaquetteG. Mignault GouletI. RoyalM. FelezeuI. Peretz,2018,http://link.springer.com/article/10.3758/s13428-017-0892-8,Article
The MPI emotional expressions database for narrative scenarios,us,,,,,,,,
The MRC psycholinguistic database,us,,,,,,,,
The multidimensional randomized response design: Estimating different aspects of the same sensitive behavior,Behavior Research Methods,,48,1,10.3758/s13428-015-0583-2,Maarten J. L. F. CruyffUlf BöckenholtPeter G. M. van der Heijden,2016,http://link.springer.com/article/10.3758/s13428-015-0583-2,Article
"The MUSOS (MUsic SOftware System) Toolkit: A computer-based, open source application for testing memory for melodies",Behavior Research Methods,,50,2,10.3758/s13428-017-0894-6,M. RainsfordM. A. PalmerG. Paine,2018,http://link.springer.com/article/10.3758/s13428-017-0894-6,Article
The nature of orthographic-phonological and orthographic-semantic relationships for Japanese kana and kanji words,us,,,,,,,,
The nature of orthographic–phonological and orthographic–semantic relationships for Japanese kana and kanji words,Behavior Research Methods,,43,4,10.3758/s13428-011-0101-0,Yasushi HinoShinobu MiyamuraStephen J. Lupker,2011,http://link.springer.com/article/10.3758/s13428-011-0101-0,Article
"The Observer Video-Pro: New software for the collection, management, and presentation of time-structured data from videotapes and digital media files","Behavior Research Methods, Instruments, & Computers",,32,1,10.3758/BF03200802,Lucas P. J. J. NoldusRudie J. H. TrienesAndré H. M. HendriksenHan JansenRoland G. Jansen,2000,http://link.springer.com/article/10.3758/BF03200802,Article
The OWL: Software support for a model of argumentation,"Behavior Research Methods, Instruments, & Computers",,18,2,10.3758/BF03201009,Victor E. Mcgee,1986,http://link.springer.com/article/10.3758/BF03201009,Article
The Pizzagame: A virtual public goods game to assess cooperative behavior in children and adolescents,Behavior Research Methods,,49,4,10.3758/s13428-016-0799-9,Jan KeilAndrea MichelFabio SticcaKristina LeipoldAnnette M. KleinSusan SierauKai von KlitzingLars O. White,2017,http://link.springer.com/article/10.3758/s13428-016-0799-9,Article
The potential of HyperCard for psychological research and instruction: A general discussion and description of two research applications,"Behavior Research Methods, Instruments, & Computers",,21,2,10.3758/BF03205600,Elke Geisler-BrensteinRobert J. Brenstein,1989,http://link.springer.com/article/10.3758/BF03205600,Article
The powerchecker: A visual basic program for ensuring data integrity,"Behavior Research Methods, Instruments, & Computers",,31,4,10.3758/BF03200757,James C. Beaty,1999,http://link.springer.com/article/10.3758/BF03200757,Article
The prediction of intelligence in preschool children using alternative models to regression,Behavior Research Methods,,43,4,10.3758/s13428-011-0102-z,W. Holmes FinchMei ChangAndrew S. DavisJocelyn E. HoldenBarbara A. RothlisbergDavid E. McIntosh,2011,http://link.springer.com/article/10.3758/s13428-011-0102-z,Article
The Provo Corpus: A large eye-tracking corpus with predictability norms,Behavior Research Methods,,50,2,10.3758/s13428-017-0908-4,Steven G. LukeKiel Christianson,2018,http://link.springer.com/article/10.3758/s13428-017-0908-4,Article
The QWERTY Effect: How typing shapes the meanings of words,us,,,,,,,,
The revised NEUROGES–ELAN system: An objective and reliable interdisciplinary analysis tool for nonverbal behavior and gesture,Behavior Research Methods,,48,3,10.3758/s13428-015-0622-z,Hedda LausbergHan Sloetjes,2016,http://link.springer.com/article/10.3758/s13428-015-0622-z,Article
The role of variability in the property listing task,Behavior Research Methods,,50,3,10.3758/s13428-017-0920-8,Sergio E. ChaigneauEnrique CanessaCarlos BarraRodrigo Lagos,2018,http://link.springer.com/article/10.3758/s13428-017-0920-8,Article
The semantic count of the 570 commonest English words,us,,,,,,,,
"The Set of Fear Inducing Pictures (SFIP): Developmentand validation in fearful and nonfearful individuals",us,,,,,,,,
The Set of Fear Inducing Pictures (SFIP): Development and validation in fearful and nonfearful individuals,Behavior Research Methods,,49,4,10.3758/s13428-016-0797-y,Jarosław M. MichałowskiDawid DroździelJacek MatuszewskiWojtek KoziejowskiKatarzyna JednorógArtur Marchewka,2017,http://link.springer.com/article/10.3758/s13428-016-0797-y,Article
The silicon-controlled rectifier as an input latch for digital laboratory computer interfaces,"Behavior Research Methods, Instruments, & Computers",,22,3,10.3758/BF03209820,Michael T. Scoles,1990,http://link.springer.com/article/10.3758/BF03209820,Article
The Simple Video Coder: A free tool for efficiently coding social video data,Behavior Research Methods,,49,4,10.3758/s13428-016-0787-0,Daniel BartoClark W. BirdDerek A. HamiltonBrandi C. Fink,2017,http://link.springer.com/article/10.3758/s13428-016-0787-0,Article
The sketch engine (https://the.sketchengine.co.uk/),us,,,,,,,,
The snodgrass picture fragment completion test: Alternate-form reliability,"Behavior Research Methods, Instruments, & Computers",,30,2,10.3758/BF03200666,Beverly S. WyattFrances A. ConnersMichael D. Carr,1998,http://link.springer.com/article/10.3758/BF03200666,Article
"The Socio-Moral Image Database (SMID): A novel stimulus set for the study of social, moral and affective processes",us,,,,,,,,
The stability of the printed frequencies of occurrence of 420 English conceptual nouns,us,,,,,,,,
The state of web-based research: A survey and call for inclusion in curricula,Behavior Research Methods,,49,5,10.3758/s13428-017-0882-x,John H. KrantzUlf-Dietrich Reips,2017,http://link.springer.com/article/10.3758/s13428-017-0882-x,Article
The Student Counseling Virtual Pamphlet Collection: An innovative resource,"Behavior Research Methods, Instruments, & Computers",,29,2,10.3758/BF03204802,Robert C. Hsiung,1997,http://link.springer.com/article/10.3758/BF03204802,Article
The study of emotional processes in communication: I. Measuring emotionalization in everyday face-to-face communicative interaction,"Behavior Research Methods, Instruments, & Computers",,32,1,10.3758/BF03200786,Marie-Louise KäsermannAndreas AltorferKlaus FoppaStefan JossenHeinrich Zimmermann,2000,http://link.springer.com/article/10.3758/BF03200786,Article
The syllable effect in anagram solution: unrecognised evidence from past studies,us,,,,,,,,
The symmetrical maze: An automated closed-field test series for rats,Behavior Research Methods & Instrumentation,,2,3,10.3758/BF03211017,John W. DavenportWilliam W. HagquistGene R. Rankin,1970,http://link.springer.com/article/10.3758/BF03211017,Article
"The teachers word book of 30,000 words",us,,,,,,,,
The TimeStudio Project: An open source scientific workflow system for the behavioral and brain sciences,Behavior Research Methods,,48,2,10.3758/s13428-015-0616-x,Pär NyströmTerje Falck-YtterGustaf Gredebäck,2016,http://link.springer.com/article/10.3758/s13428-015-0616-x,Article
The tool for the automatic analysis of lexical sophistication (TAALES): version 2.0,Behavior Research Methods,,50,3,10.3758/s13428-017-0924-4,Kristopher KyleScott CrossleyCynthia Berger,2018,http://link.springer.com/article/10.3758/s13428-017-0924-4,Article
The transitional impact scale: Assessing the material and psychological impact of life transitions,Behavior Research Methods,,46,2,10.3758/s13428-013-0378-2,Connie SvobNorman R. BrownJohn R. ReddonTugba UzerPeter J. Lee,2014,http://link.springer.com/article/10.3758/s13428-013-0378-2,Article
The University of Valencia’s computerized word pool,"Behavior Research Methods, Instruments, & Computers",,20,4,10.3758/BF03202684,Salvador AlgarabelJuan Carlos RuizJaime Sanmartin,1988,http://link.springer.com/article/10.3758/BF03202684,Article
The University of Valencias computerized word pool,us,,,,,,,,
The use of computer networks in data gathering and data analysis,"Behavior Research Methods, Instruments, & Computers",,17,2,10.3758/BF03214372,Michael YostFred Bremner,1985,http://link.springer.com/article/10.3758/BF03214372,Article
The use of digital video recorders (DVRs) for capturing digital video files for use in both The Observer and Ethovision,Behavior Research Methods,,38,3,10.3758/BF03192797,J. S. ChurchD. G. MartzN. J. Cook,2006,http://link.springer.com/article/10.3758/BF03192797,Article
